author,published_at,text,like_count,fator_ritmo,texto_limpo,valencia_zs,ativacao_zs
@xtudaolevandoalegria4158,2024-12-18T21:08:12Z,Deus possa trazer reposta a cada coração contrito amem,0,Movimento,deus possa trazer reposta a cada coração contrito amem,1.0,3.0
@AndréFigueiredo-r6x,2024-12-17T21:17:26Z,"Essa camiseta linda , Porto caralho",0,Movimento,essa camiseta linda porto caralho,3.0,3.0
@EdgarCanuto-e6x,2024-12-17T18:52:54Z,"Eu gosto de barbear
😊",0,Movimento,eu gosto de barbear 😊,3.0,3.0
@migueldasilvaalexandre3044,2024-12-17T16:25:49Z,EU AMO ESA MÚSICA,2,Movimento,eu amo esa música,4.0,3.0
@raphaelfla779tr,2024-12-17T16:01:42Z,Eu amei essa música ❤❤❤🎉,1,Movimento,eu amei essa música ❤❤❤🎉,3.0,3.0
@amauriarlens2996,2024-12-17T15:39:39Z,"Gata chique, charmosa de Valentino
Joga pro maloqueiro que é rico
Só toma champanhe, cansou de whisky
Já é sexta eu 'to no pique
Fim de semana transborda o copo dessa gata
Aí vai ter show com o JK
Nóis vai beber, se divertir
Na pista avista ela dançando
E o foco dela é descer
Ai ui que maravilha
Quer sentar para o 2T
Barbie, quer encostar na party
'Tá com um montão de amiga linda
Querendo dar condição
Sabe que os moleque é drake
Não é bigode não
Puxa a fixa limpa
Vê que nóis não é ramelão
Mais uma manhã eu 'to em outra cidade
Com duas putinhas
Que eu achava que era fã
Com duas lindinhas
Que senta até de manhã
Ahn ahn ahn
De manhã eu 'to
Louco de MD aqui nesse quarto
Com duas putinhas
Que eu achava que era fã
Com duas lindinhas
Que senta até de manhã
Ahn ahn ahn ahn ahn ahn
Gata chique, charmosa de Valentino
Joga pro maloqueiro que é rico
Só toma champanhe, cansou de whisky
Já é sexta eu 'to no pique
Fim de semana transborda o copo dessa gata
Aí vai ter show com o JK
Nóis vai beber, se divertir
Na pista avista ela dançando
E o foco dela é descer
Ai ui que maravilha
Quer sentar para o 2T
Barbie, quer encostar na party
'Tá com um montão de amiga linda
Querendo dar condição
Sabe que os moleque é drake
Não é bigode não
Puxa a fixa limpa
Vê que nóis não é ramelão
Mais uma manhã eu 'to em outra cidade
Com duas putinhas
Que eu achava que era fã
Com duas lindinhas
Que senta até de manhã
Ahn ahn ahn
De manhã eu 'to
Louco de MD aqui nesse quarto
Com duas putinhas
Que eu achava que era fã
Com duas lindinhas
Que senta até de manhã
Ahn ahn ahn ahn ahn ahn",0,Movimento,gata chique charmosa de valentino joga pro maloqueiro que é rico só toma champanhe cansou de whisky já é sexta eu to no pique fim de semana transborda o copo dessa gata aí vai ter show com o jk nóis vai beber se divertir na pista avista ela dançando e o foco dela é descer ai ui que maravilha quer sentar para o t barbie quer encostar na party tá com um montão de amiga linda querendo dar condição sabe que os moleque é drake não é bigode não puxa a fixa limpa vê que nóis não é ramelão mais uma manhã eu to em outra cidade com duas putinhas que eu achava que era fã com duas lindinhas que senta até de manhã ahn ahn ahn de manhã eu to louco de md aqui nesse quarto com duas putinhas que eu achava que era fã com duas lindinhas que senta até de manhã ahn ahn ahn ahn ahn ahn gata chique charmosa de valentino joga pro maloqueiro que é rico só toma champanhe cansou de whisky já é sexta eu to no pique fim de semana transborda o copo dessa gata aí vai ter show com o jk nóis vai beber se divertir na pista avista ela dançando e o foco dela é descer ai ui que maravilha quer sentar para o t barbie quer encostar na party tá com um montão de amiga linda querendo dar condição sabe que os moleque é drake não é bigode não puxa a fixa limpa vê que nóis não é ramelão mais uma manhã eu to em outra cidade com duas putinhas que eu achava que era fã com duas lindinhas que senta até de manhã ahn ahn ahn de manhã eu to louco de md aqui nesse quarto com duas putinhas que eu achava que era fã com duas lindinhas que senta até de manhã ahn ahn ahn ahn ahn ahn,2.0,3.0
@IzanilsonFrancisco-y8r,2024-12-17T12:10:10Z,Amei barbie,0,Movimento,amei barbie,4.0,3.0
@brincamuito138,2024-12-17T04:44:57Z,"TEXTO AQUI A BAIXO ! 👇🏾

DJ Glenner
DJ Glenner
Gata
Chique e charmosa de Valentino
Joga pro maloqueiro que é rico
Só toma champanhe, cansou de whisky
Já é sexta, eu 'tô no pique
É fim de semana, transborda o copo dessa gata aí
Night, é show com Jottak, nós vai beber, se divertir
Na pista, eu visto ela dançando, e o foco dela é descer
Ai, ui, que maravilha, quer sentar para o 2T
Barbie, quer encostar na party, tá com o bondão
De amiga linda querendo dar condição
Sabe que os moleque é 'drake, né bigodе não
Puxa a fixa limpa, vê que nós né ramelão
Mais uma manhã, eu 'tô еm outra cidade
Com duas putinha que eu achava que era fã
Com duas lindinha que senta até de manhã
Ahn-ahn-ahn-ahn
De manhã, eu 'tô louco de MD aqui nesse quarto
Com duas putinha que eu achava que era fã
Com duas lindinha que senta até de manhã
Ahn-ahn-ahn-ahn-ahn-ahn
Gata
Chique e charmosa de Valentino
Joga pro maloqueiro que é rico
Só toma champanhe, cansou de whisky
Já é sexta, eu 'tô no pique
É fim de semana, transborda o copo dessa gata aí
Night, é show com Jottak, nós vai beber, se divertir
Na pista, eu visto ela dançando, e o foco dela é descer
Ai, ui, que maravilha, quer sentar para o 2T
Barbie, quer encostar na party, tá com o bondão
De amiga linda querendo dar condição
Sabe que os moleque é 'drake, né bigode não
Puxa a fixa limpa, vê que nós né ramelão
Mais uma manhã, eu 'tô em outra cidade
Com duas putinha que eu achava que era fã
Com duas lindinha que senta até de manhã
Ahn-ahn-ahn-ahn
De manhã, eu 'tô louco de MD aqui nesse quarto
Com duas putinha que eu achava que era fã
Com duas lindinha que senta até de manhã
Ahn-ahn-ahn-ahn-ahn-ahn
DJ Glenner
(DJ Glenner)",1,Movimento,texto aqui a baixo 👇🏾 dj glenner dj glenner gata chique e charmosa de valentino joga pro maloqueiro que é rico só toma champanhe cansou de whisky já é sexta eu tô no pique é fim de semana transborda o copo dessa gata aí night é show com jottak nós vai beber se divertir na pista eu visto ela dançando e o foco dela é descer ai ui que maravilha quer sentar para o t barbie quer encostar na party tá com o bondão de amiga linda querendo dar condição sabe que os moleque é drake né bigodе não puxa a fixa limpa vê que nós né ramelão mais uma manhã eu tô еm outra cidade com duas putinha que eu achava que era fã com duas lindinha que senta até de manhã ahnahnahnahn de manhã eu tô louco de md aqui nesse quarto com duas putinha que eu achava que era fã com duas lindinha que senta até de manhã ahnahnahnahnahnahn gata chique e charmosa de valentino joga pro maloqueiro que é rico só toma champanhe cansou de whisky já é sexta eu tô no pique é fim de semana transborda o copo dessa gata aí night é show com jottak nós vai beber se divertir na pista eu visto ela dançando e o foco dela é descer ai ui que maravilha quer sentar para o t barbie quer encostar na party tá com o bondão de amiga linda querendo dar condição sabe que os moleque é drake né bigode não puxa a fixa limpa vê que nós né ramelão mais uma manhã eu tô em outra cidade com duas putinha que eu achava que era fã com duas lindinha que senta até de manhã ahnahnahnahn de manhã eu tô louco de md aqui nesse quarto com duas putinha que eu achava que era fã com duas lindinha que senta até de manhã ahnahnahnahnahnahn dj glenner dj glenner,3.0,3.0
@algumdoidoqualquer,2024-12-17T03:55:10Z,"irmão eu moro na Paraíba, sou acostumado a ouvir forró etc. Mas caralho que musica foda! Sucesso ai cara",0,Movimento,irmão eu moro na paraíba sou acostumado a ouvir forró etc mas caralho que musica foda sucesso ai cara,3.0,3.0
@EzequielFelipe-g9r,2024-12-17T00:00:45Z,Quando eu escuto está música. Eu lembro do cara que visualizou dançando. Logo após sair do serviço kkkkk,0,Movimento,quando eu escuto está música eu lembro do cara que visualizou dançando logo após sair do serviço kkkkk,4.0,3.0
@marialuisaluisa6868,2024-12-16T18:24:47Z,"Meu amigo fica o dia inteiro cantando essa música na escola ele fica cantando no meu ouvido e não aguento mais,mas amo essa música só dele ficar cantando eu já aprendi inteirinha kkk",1,Movimento,meu amigo fica o dia inteiro cantando essa música na escola ele fica cantando no meu ouvido e não aguento maismas amo essa música só dele ficar cantando eu já aprendi inteirinha kkk,3.0,3.0
@itamirobenedicto8818,2024-12-16T17:00:32Z,Te  amo muito você está bem Bom,0,Movimento,te amo muito você está bem bom,3.0,1.0
@deuSefiella-9,2024-12-16T16:08:23Z,Amo essa musica,0,Movimento,amo essa musica,3.0,3.0
@Renatoytedits,2024-12-16T13:42:08Z,Top indo pra 2025 com essa música,0,Movimento,top indo pra com essa música,3.0,3.0
@eltonsilvabrito8488,2024-12-16T00:08:04Z,Eu mesmo nao gostei nao kkkkk,0,Movimento,eu mesmo nao gostei nao kkkkk,1.0,3.0
@JoãoLucasSantos-l2o,2024-12-15T23:19:53Z,Linda,0,Movimento,linda,,
@carlosuniverso4754,2024-12-15T20:51:58Z,As vezes estou triste 😢 quando coloco essa música TD muda kkkk,0,Movimento,as vezes estou triste 😢 quando coloco essa música td muda kkkk,1.0,3.0
@MrJefinho360,2024-12-15T14:38:27Z,😂🎉 feliz 2025,1,Movimento,😂🎉 feliz,3.0,3.0
@SaffiraNunes,2024-12-15T14:33:37Z,Amo,0,Movimento,amo,,
@Nalayoda,2024-12-15T14:09:35Z,"Gata chique, charmosa de Valentino
Joga pro maloqueiro que é rico
Só toma champanhe, cansou de whisky
Já é sexta eu 'to no pique
Fim de semana transborda o copo dessa gata
Aí vai ter show com o JK
Nóis vai beber, se divertir
Na pista avista ela dançando
E o foco dela é descer
Ai ui que maravilha
Quer sentar para o 2T
Barbie, quer encostar na party
'Tá com um montão de amiga linda
Querendo dar condição
Sabe que os moleque é drake
Não é bigode não
Puxa a fixa limpa
Vê que nóis não é ramelão
Mais uma manhã eu 'to em outra cidade
Com duas putinhas
Que eu achava que era fã
Com duas lindinhas
Que senta até de manhã
Ahn ahn ahn
De manhã eu 'to
Louco de MD aqui nesse quarto
Com duas putinhas
Que eu achava que era fã
Com duas lindinhas
Que senta até de manhã
Ahn ahn ahn ahn ahn ahn
Gata chique, charmosa de Valentino
Joga pro maloqueiro que é rico
Só toma champanhe, cansou de whisky
Já é sexta eu 'to no pique
Fim de semana transborda o copo dessa gata
Aí vai ter show com o JK
Nóis vai beber, se divertir
Na pista avista ela dançando
E o foco dela é descer
Ai ui que maravilha
Quer sentar para o 2T
Barbie, quer encostar na party
'Tá com um montão de amiga linda
Querendo dar condição
Sabe que os moleque é drake
Não é bigode não
Puxa a fixa limpa
Vê que nóis não é ramelão
Mais uma manhã eu 'to em outra cidade
Com duas putinhas
Que eu achava que era fã
Com duas lindinhas
Que senta até de manhã
Ahn ahn ahn
De manhã eu 'to
Louco de MD aqui nesse quarto
Com duas putinhas
Que eu achava que era fã
Com duas lindinhas
Que senta até de manhã
Ahn ahn ahn ahn ahn ahn",0,Movimento,gata chique charmosa de valentino joga pro maloqueiro que é rico só toma champanhe cansou de whisky já é sexta eu to no pique fim de semana transborda o copo dessa gata aí vai ter show com o jk nóis vai beber se divertir na pista avista ela dançando e o foco dela é descer ai ui que maravilha quer sentar para o t barbie quer encostar na party tá com um montão de amiga linda querendo dar condição sabe que os moleque é drake não é bigode não puxa a fixa limpa vê que nóis não é ramelão mais uma manhã eu to em outra cidade com duas putinhas que eu achava que era fã com duas lindinhas que senta até de manhã ahn ahn ahn de manhã eu to louco de md aqui nesse quarto com duas putinhas que eu achava que era fã com duas lindinhas que senta até de manhã ahn ahn ahn ahn ahn ahn gata chique charmosa de valentino joga pro maloqueiro que é rico só toma champanhe cansou de whisky já é sexta eu to no pique fim de semana transborda o copo dessa gata aí vai ter show com o jk nóis vai beber se divertir na pista avista ela dançando e o foco dela é descer ai ui que maravilha quer sentar para o t barbie quer encostar na party tá com um montão de amiga linda querendo dar condição sabe que os moleque é drake não é bigode não puxa a fixa limpa vê que nóis não é ramelão mais uma manhã eu to em outra cidade com duas putinhas que eu achava que era fã com duas lindinhas que senta até de manhã ahn ahn ahn de manhã eu to louco de md aqui nesse quarto com duas putinhas que eu achava que era fã com duas lindinhas que senta até de manhã ahn ahn ahn ahn ahn ahn,2.0,3.0
@alinealinepereirasouza3271,2024-12-15T12:57:43Z,Eu viciada nessa só pq minha obseção postou foto com essa música ❤😂😍,0,Movimento,eu viciada nessa só pq minha obseção postou foto com essa música ❤😂😍,3.0,3.0
@ronicecabral2234,2024-12-15T12:50:13Z,Amoooooo seu gostoso,0,Movimento,amoooooo seu gostoso,3.0,3.0
@ViniciusAlcântara-l5s,2024-12-15T06:42:43Z,"Eu amo ,minhas primas somos todas gatas❤",0,Movimento,eu amo minhas primas somos todas gatas❤,3.0,3.0
@carloshenriquezimmermann4053,2024-12-15T00:38:07Z,Muito top melhor hit do século,7,Movimento,muito top melhor hit do século,4.0,4.0
@sandragomes9996,2024-12-14T22:42:13Z,Jaguar e tomo banho e alegria feliz 😂❤,0,Movimento,jaguar e tomo banho e alegria feliz 😂❤,3.0,3.0
@alvaro8396,2024-12-14T20:39:37Z,Ai dentro 100 mil vezes top,0,Movimento,ai dentro mil vezes top,4.0,4.0
@diegocardoso1730,2024-12-14T20:38:21Z,top luxo,1,Movimento,top luxo,4.0,4.0
@edisonzimmer2705,2024-12-14T19:57:12Z,amo   essa   musica💖😍💝💝,0,Movimento,amo essa musica💖😍💝💝,3.0,4.0
@carlarosinha1980,2024-12-14T19:47:51Z,A pessoa que falou que não sai do armário é foda😅,0,Movimento,a pessoa que falou que não sai do armário é foda😅,1.0,3.0
@GameseCuriosidades,2024-12-14T17:00:04Z,"""Isso é Tuto, é Nattanzinho
Gata, oh chique e charmosa de Valentino
Oh, joga pro Nattanzinho que é rico
Só toma champanhe, cansou de uísque
Já é sexta, eu tô no pique
Fim de semana transborda o copo dessa gata aí
Night, é show com Jottak, nóis vai beber, se divertir
Na pista, eu vendo ela dançando e o foco dela é descer
Ai, ui, que maravilha, quer sentar para o...
Barbie, quer encostar na party
Tá com um montão de amiga linda querendo dar condição
Sabe que os moleque é drake, não é bigode não
Puxa a fixa limpa, vê que nóis não é rame...
Mais uma manhã e eu tô em outra cidade
Com duas putinha que eu achava que era fã
Com duas lindinha que senta até de manhã
Ahn-ahn-ahn
De manhã, eu tô louco de MD aqui nesse quarto
Com duas putinha que eu achava que era fã
Com duas lindinha que senta até de manhã
Ahn-ahn-ahn-ahn-ahn-ahn
Nattanzinho, ah, Nattanzinho
Bota! (DJ Glenner)
DG, ba-ba-bate, ba-bate, ba-bate, Batidão Stronda
Gata, oh chique e charmosa de Valentino
Oh, joga pro Nattanzinho que é rico
Só toma champanhe, cansou de uísque
Já é sexta, eu tô no pique
Fim de semana transborda o copo dessa gata aí
Night, é show com Jottak, nóis vai beber, se divertir
Na pista, eu vendo ela dançando e o foco dela é descer
Ai, ui, que maravilha, quer sentar para o...
Barbie, quer encostar na party
Tá com um montão de amiga linda querendo dar condição
Sabe que os moleque é drake, não é bigode não
Puxa a fixa limpa, vê que nóis não é rame...
Mais uma manhã e eu tô em outra cidade
Com duas putinha que eu achava que era fã
Com duas lindinha que senta até de manhã
Ahn-ahn-ahn
De manhã, eu tô louco de MD aqui nesse quarto
Com duas putinha que eu achava que era fã
Com duas lindinha que senta até de manhã
Ahn-ahn-ahn-ahn-ahn-ahn",2,Movimento,isso é tuto é nattanzinho gata oh chique e charmosa de valentino oh joga pro nattanzinho que é rico só toma champanhe cansou de uísque já é sexta eu tô no pique fim de semana transborda o copo dessa gata aí night é show com jottak nóis vai beber se divertir na pista eu vendo ela dançando e o foco dela é descer ai ui que maravilha quer sentar para o barbie quer encostar na party tá com um montão de amiga linda querendo dar condição sabe que os moleque é drake não é bigode não puxa a fixa limpa vê que nóis não é rame mais uma manhã e eu tô em outra cidade com duas putinha que eu achava que era fã com duas lindinha que senta até de manhã ahnahnahn de manhã eu tô louco de md aqui nesse quarto com duas putinha que eu achava que era fã com duas lindinha que senta até de manhã ahnahnahnahnahnahn nattanzinho ah nattanzinho bota dj glenner dg bababate babate babate batidão stronda gata oh chique e charmosa de valentino oh joga pro nattanzinho que é rico só toma champanhe cansou de uísque já é sexta eu tô no pique fim de semana transborda o copo dessa gata aí night é show com jottak nóis vai beber se divertir na pista eu vendo ela dançando e o foco dela é descer ai ui que maravilha quer sentar para o barbie quer encostar na party tá com um montão de amiga linda querendo dar condição sabe que os moleque é drake não é bigode não puxa a fixa limpa vê que nóis não é rame mais uma manhã e eu tô em outra cidade com duas putinha que eu achava que era fã com duas lindinha que senta até de manhã ahnahnahn de manhã eu tô louco de md aqui nesse quarto com duas putinha que eu achava que era fã com duas lindinha que senta até de manhã ahnahnahnahnahnahn,3.0,3.0
